url,title,product,author,votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OohIAE,Customizable Conga Transaction expiry email notification.,Conga Sign,Mark Martinez,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OoZIAU,Partly signed document,Conga Contracts,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OoYIAU,Attachment viewing,Conga Contracts,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OoXIAU,One Click Report,Conga Contracts,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OoWIAU,Document saving options,Conga Contracts,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OoVIAU,Can there be different permissions for handling the events,Conga Contracts,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiBIAU,Multi-Select Picklist Tabular View,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOKIA2,Approval (IWA) enhancements,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Balaji Krishnan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOJIA2,ABO - Install products,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Balaji Krishnan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTmIAM,"Step Creation Condition equals True from Process Builder, Flows, APIs, Step should fire",Conga Orchestrate,Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTlIAM,Remove Campaign Object Dependency,Conga Orchestrate,Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOIIA2,Cart Enhancement - usability,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Balaji Krishnan,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OOHIA2,Approval Enhancements - BSC,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Balaji Krishnan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OkQIAU,Grid color UI adjustability,Conga Grid,Kirk Wessman,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OYGIA2,Display Action Setting throws error when opened from Config Setting,Configuration,Deepak Chauhan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OYFIA2,Enhancement TP: Need Control on Product Sequence on Cart,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Deepak Chauhan,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OtjIAE,Pervious Assigned approver name on the new approval request,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Mohammed Girniwala,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OpFIAU,Setting output filename when using Save As PDF in View Redlines,Conga Contracts for salesforce,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OpEIAU,Allow Headers and Footers when using View Redlines --> Save As PDF,Conga Contracts for salesforce,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OlaIAE,Rubik font style to work on PDF upon generating via Conga Composer,Conga Composer,Lawrence Dela Cruz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiAIAU,Conga UI Design,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OleIAE,Process tasks do not show up in the Activity Stream or history of related objects,Conga Orchestrate,Leah Migacz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OakIAE,Smart Search (Aka Content Search) in CFS.,Conga Contracts for salesforce,dhananjay Joshi,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OajIAE,Risk Score and Risk Analysis  for Clauses  in CFS,Conga Contracts for salesforce,dhananjay Joshi,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P1BIAU,The ‘Apply credit memo’ should be handled through DB field status.,Conga Billing,Ranjeet Mahajan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgIIAU,Allow lookup fields to be highlighted,X-Author for Contracts,John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgHIAU,Automatically highlight smart fields in X-Author for Contracts 2.0 with admin entry,X-Author for Contracts,John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P4FIAU,CC Query Binary Branch Logic Steps,Conga Contracts,Travers Wortley,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTkIAM,Keep Documents Associated to Agreement Record Even if Not Published,Conga CLM (fka Apttus CLM),Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OYEIA2,Blank Screen for Turbo Pricing,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Deepak Chauhan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMiIAM,"In Esignature Wizard, If we select the template then the package name should not change as ""Please Docusign this document: Daymon Docusign Signature template -2 Signers.pdf""",Conga Contracts,Angel Guma,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OoUIAU,Add monthly reporting option to Batch Dashboard,Conga Batch,Marija Mockute,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OYBIA2,Composer Email Draft option,Conga Composer,David Vernall,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OX9IAM,Make documents on Contract Profile automatically attach to flow notifications,Conga Contracts,Corey Purdy,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OldIAE,Deletion of Files by User,Conga Contract Intelligence (fka Contract Wrangler),Leah Migacz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJPIA2,Cycle Time Reporting for CFS,Conga Contracts for salesforce,Alejandra Tarrell,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0NIAU,Preview on the Single Click Generation Page not showing the latest generated document,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Prashanth Devalapalli,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTjIAM,All Children Steps Show Under Parent Step Regardless if They Are a Parent Step Themselves,Conga Orchestrate,Carrie Bellio,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P6WIAU,Ability to have Template Builder Button access in Conga Email Template to update the attached Word/Excel/PDF template,Conga Composer,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OS2IAM,"Discount based on volume (Total Qty based on Modality, it can be 1 or more products)",Pricing & Promotions,Brij Siddharth,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ou2IAE,Smart Search Performance Improvement,Conga CLM (fka Apttus CLM),Mufaddal Laxmidhar,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008Oi9IAE,Row Burner and TableHide at the same time in one table,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3cIAE,Smart Search: To default the Search object to “agreements” or any other Objects,Conga CLM (fka Apttus CLM),Thribuvan B N,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWVIA2,Remove Sign Transaction ID from email,Conga Sign,Colton Lederer,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOGIA2,Ability to price Assets with PLI Pricing and switch to Assets as opposed to reverse way.,Conga CLM (fka Apttus CLM),Balaji Krishnan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLcIAM,Option to Disable Decline Button,Conga Sign,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OYAIA2,"Make the final step of ""Complete Signing"" more obvious",Conga Sign,David Vernall,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oy6IAE,The Net Price should not be updated with $0 for the child product whose price is related to the parent when we are changing the location of the parent product. It should come as per the 'Related Adjustment Type' & 'Related Ad ...,Configuration,Shivangi Mishra,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P6VIAU,write back tags for multiple signer dynamically signed the transaction.,Conga Sign,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJAIA2,CPQ Admin Multiple UI Enhancements & Cleanup,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ9IAM,CPQ Admin Behaviour for Advanced Criteria,Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ8IAM,Parallel Amendment of Contract Terms and Lines​,Conga CLM (fka Apttus CLM),Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ7IAM,Price Ruleset Criteria Support for Lookups,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ6IAM,Move Products Across Product Groups,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTiIAM,Remove Auto Locking of Template After Check- In - XAC 2.0,X-Author for Contracts,Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLbIAM,Option to Hide the Send Now Button on Create Transaction Screen,Conga Sign,Amy Reams,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008Of2IAE,"Increase the limitation of the Number of  query templates , it is 44 as of now",Conga CLM (fka Apttus CLM),Jay Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OpDIAU,Disable the recipientXcurl parameter in the Sign UI (related to case 00805068),Conga Sign,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTuIAM,Self-Service Account and Contract Management,Conga Subscription Management (fka Asset Based Ordering),Catherine Malco,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P6UIAU,Conga Sign View Transaction without Conga Sign License,Conga Sign,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OY9IAM,Add a cancelation reason,Conga Sign,David Vernall,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcgIAE,Allow Agreement owners to manage Agreement activation emails,Conga CLM (fka Apttus CLM),Harshit Solanki,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrbIAE,Deny/Restrict Access once a transaction has already been signed or completed,Conga Sign,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcSIAU,OFP functionality for Google Team Shared Drive,Conga Composer,Hanah Bengson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OgGIAU,Have field attribute names (API names in Salesforce) visible in X-Author 2.0,X-Author for Contracts,John Hammons,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLaIAM,Better Card View for Conga Sign for Salesforce Mobile,Conga Sign,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXqIAM,Dynamically set the Sender of Conga Sign Notification emails,Conga Sign,Darren Plant,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OlZIAU,Table group can filter 2 fields,Conga Composer,Lawrence Dela Cruz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0vIAE,To enable CLM Smart Search for the users having Salesforce Platform License,Conga CLM (fka Apttus CLM),Ram Gopal T,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P6EIAU,Tracking and Managing Contractual Obligations,Conga CLM (fka Apttus CLM),Vikram Chakrabarty,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OS1IAM,Discount on Total Net Price at run time,Pricing & Promotions,Brij Siddharth,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OS0IAM,Promotion on Total Quote Amount,Pricing & Promotions,Brij Siddharth,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcRIAU,ability for end user attach a file and send it back to Salesforce,Conga Composer,Hanah Bengson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OyLIAU,CLM Accelerator Legal Home Page Links,Conga CLM (fka Apttus CLM),Sonia Prasala,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OaoIAE,A confirmation that an email is successfully sent to the recipients,Conga Composer,Dhanie Bermas,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObEIAU,"Return to, composer UI function for the Community",Conga Composer,Emeryll Monique Emelo,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OraIAE,Using calculation script with DocuSign parameters,Conga Composer,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrZIAU,Template Troubleshooting Tool,Conga Composer,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OpCIAU,Ability to see extra texts when selecting Clauses,Conga Contracts for salesforce,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONiIAM,Additional languages for Sign UI,Conga Sign,Arvid Gutjahr,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OceIAE,Send approval escalation email only on Business days,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),SF Integration Service Account,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OwBIAU,"""Are you sure"" prompt when deleting user roles/groups in Conga Collaborate - or ability to restore",Conga Collaborate,Ryan Walls,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2UIAU,Ability to configure Quote/Product Configuration fields on Approvals Preview page,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Swapnil Devlekar,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008Oi8IAE,Conga Composer Setup Usage Dashboard,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oi7IAE,Date Format,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oi6IAE,search feature in Conga Email,Conga Composer,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OwAIAU,Sign parameter to save to content library,Conga Sign,Ryan Walls,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OycIAE,Hybrid of SSO & portal user creation,Conga Contract Intelligence (fka Contract Wrangler),Nirnay Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrYIAU,Reformat merged output after being sent for signature,Conga Composer,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Of1IAE,CreatewordPackage API is merging two Word documents but start with new Page,Conga CLM (fka Apttus CLM),Jay Patel,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OvjIAE,Ability to use/access the control panel without checking out a template,Conga CLM (fka Apttus CLM),Robyn Barker,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P6TIAU,Formula Builder in Conga Batch not working in Lightning Experience,Conga Batch,SF Integration Service Account,1 Vote
